gene1,gene2,weight
KEAP1,CUL3,999
KEAP1,TNFAIP1,903
KEAP1,KLHL20,909
KEAP1,AMER1,978
KEAP1,RHOBTB1,916
KEAP1,KLHL21,914
KEAP1,PGAM5,998
KEAP1,CASP1,709
KEAP1,GCLC,905
KEAP1,GPX2,772
KEAP1,NQO1,953
KEAP1,NEIL1,748
KEAP1,BCL2,920
KEAP1,PSMD4,722
KEAP1,RBX1,999
KEAP1,GPX6,727
KEAP1,MCM3,863
KEAP1,FBXL17,955
KEAP1,TXN,771
KEAP1,BRCA2,773
KEAP1,KLHL13,919
KEAP1,PALB2,996
KEAP1,CUL1,918
KEAP1,CD300C,722
KEAP1,KBTBD8,916
KEAP1,HSP90AA1,949
KEAP1,MAP1LC3B,930
KEAP1,SQSTM1,999
KEAP1,ATG7,708
KEAP1,PDCD6,734
KEAP1,KLHL40,762
KEAP1,NBR1,762
KEAP1,MYO7A,729
KEAP1,TP53,810
KEAP1,HSP90AB1,933
KEAP1,NFE2L2,999
KEAP1,VCP,723
KEAP1,NFE2,803
KEAP1,NFE2L1,937
KEAP1,GCLM,932
KEAP1,RELA,956
KEAP1,PEF1,752
KEAP1,ENC1,936
KEAP1,MAP1LC3A,722
KEAP1,PTMA,993
KEAP1,KLHL41,915
KEAP1,KLHL24,779
KEAP1,SKP1,886
KEAP1,MCMBP,769
KEAP1,SESN1,852
KEAP1,KCTD17,910
KEAP1,KLHL42,913
KEAP1,GPX3,727
KEAP1,KCTD10,740
KEAP1,USP15,820
KEAP1,GPX7,741
KEAP1,AKT1,724
KEAP1,ZSWIM8,900
KEAP1,EGFR,746
KEAP1,GLMN,723
KEAP1,DPP3,992
KEAP1,KLHL2,901
KEAP1,SPOP,924
KEAP1,NKRF,892
KEAP1,SPOPL,911
KEAP1,GABPA,718
KEAP1,SESN2,921
KEAP1,GSR,712
KEAP1,KLHL3,964
KEAP1,PIK3C3,721
KEAP1,GAN,918
KEAP1,CRYZ,787
KEAP1,KLHL9,922
KEAP1,NIBAN2,751
KEAP1,LZTR1,909
KEAP1,KLHL8,909
KEAP1,KCTD13,901
KEAP1,PARK7,915
KEAP1,KLHL22,914
KEAP1,UBC,796
KEAP1,MAF,854
KEAP1,STK11,783
KEAP1,BTRC,773
KEAP1,SLC44A2,727
KEAP1,RHOBTB2,919
KEAP1,KBTBD6,902
KEAP1,KLHL7,915
KEAP1,NEIL2,999
KEAP1,HMOX1,934
KEAP1,KLHL12,934
KEAP1,KBTBD7,901
MON2,ATG2B,729
MON2,MIA3,766
MON2,FBXO38,748
MON2,DOP1B,936
MON2,DOP1A,981
MON2,ARL1,709
MON2,VPS26B,746
MON2,VPS26A,761
ST3GAL2,C1GALT1,949
ST3GAL2,GCNT1,941
ST3GAL2,C1GALT1C1L,909
ST3GAL2,ST6GALNAC1,923
ST3GAL2,C1GALT1C1,937
ST3GAL2,B3GALT5,947
ST3GAL2,GCNT3,936
ST3GAL2,ST8SIA1,934
ST3GAL2,ST6GALNAC6,927
ST3GAL2,FUT2,931
ST3GAL2,GCNT4,958
ST3GAL2,ST6GALNAC5,920
ST3GAL2,GLB1,927
ST3GAL2,ST3GAL1,908
ST3GAL2,ST6GALNAC3,925
ST3GAL2,FUT1,943
ST3GAL2,B3GALT4,974
ST3GAL2,GNB5,835
ST3GAL2,ST6GALNAC4,936
SRPK2,TRA2B,730
SRPK2,CDC5L,833
SRPK2,SRRM1,729
SRPK2,SRSF6,904
SRPK2,SRSF9,750
SRPK2,RBM23,751
SRPK2,SRSF1,973
SRPK2,CLK3,736
SRPK2,ZRSR2,810
SRPK2,PRPF38A,858
SRPK2,SRSF2,936
SRPK2,SNRNP27,797
SRPK2,LUC7L,904
SRPK2,SNRNP70,924
SRPK2,DDX46,868
SRPK2,RNPS1,812
SRPK2,ARGLU1,775
SRPK2,LUC7L3,889
SRPK2,RBM39,877
SRPK2,U2AF1,895
SRPK2,DDX23,962
SRPK2,ACIN1,830
SRPK2,SRSF3,787
SRPK2,SRPK1,887
SRPK2,SRSF5,901
SRPK2,SRSF8,799
SRPK2,SRSF4,787
SRPK2,LUC7L2,741
SRPK2,CLK1,749
SRPK2,U2AF2,926
TFAP2B,TFAP2A,968
TFAP2B,CITED2,880
TFAP2B,KIT,776
TFAP2B,KCTD15,836
TFAP2B,YEATS4,894
TFAP2B,TFAP2D,795
TFAP2B,KCTD1,929
GOLGB1,GOLGA5,923
GOLGB1,GOSR1,990
GOLGB1,GOLGA3,794
GOLGB1,TRIP11,857
GOLGB1,GOLPH3,707
GOLGB1,EEA1,705
GOLGB1,RAB1A,865
GOLGB1,USO1,991
GOLGB1,COG3,705
GOLGB1,STX5,988
GOLGB1,LMAN1,738
GOLGB1,GCC2,713
GOLGB1,GOSR2,739
GOLGB1,GOLGA8B,755
GOLGB1,GOLGA2,958
GOLGB1,POLQ,774
GOLGB1,GORASP1,931
GOLGB1,GOLGA4,913
GOLGB1,TGOLN2,793
GOLGB1,GOLGA1,803
GOLGB1,GOLGA8A,751
GOLGB1,ACBD3,997
GOLGB1,DCTN1,759
FBXO8,SKP1,784
FBXO8,ATG4A,783
FOLR1,FOLH1,817
FOLR1,MSLN,706
FOLR1,PCBP1,759
FOLR1,SLC46A1,815
FOLR1,TYMS,729
FOLR1,EGFR,721
SNCB,MTF1,752
SNCB,UCHL1,719
SNCB,SNCAIP,745
SNCB,MAPT,700
SNCB,SNCA,828
NUMA1,DCTN1,794
NUMA1,KIF11,778
NUMA1,BRD4,823
NUMA1,TNKS2,828
NUMA1,PLK1,747
NUMA1,YEATS4,864
NUMA1,RARA,834
NUMA1,CHD4,713
NUMA1,HAUS3,755
NUMA1,EPB41L2,900
NUMA1,CCNB1,884
NUMA1,ZBTB16,828
NUMA1,HAUS1,714
NUMA1,NPM1,858
NUMA1,HAUS6,924
NUMA1,PRKAR1A,711
NUMA1,HAUS5,741
NUMA1,KPNA2,779
NUMA1,RAE1,772
NUMA1,GPSM1,896
NUMA1,HAUS8,703
NUMA1,TNKS,921
NUMA1,TUBG1,824
NUMA1,CDK1,851
NUMA1,KIFC1,749
NUMA1,GPSM2,997
RENBP,HEXA,907
RENBP,HEXB,903
RENBP,NAGK,950
RENBP,CHIT1,902
RENBP,HCFC1,787
RENBP,AVPR2,837
RENBP,CHIA,900
RENBP,REN,871
RENBP,NPL,941
RENBP,NANS,941
RENBP,L1CAM,826
RENBP,NAA10,900
RENBP,GNE,944
FDX2,IYD,840
FDX2,FDX1,856
FDX2,FADS6,868
FDX2,BOLA1,857
FDX2,SDHA,872
FDX2,GLRX5,861
FDX2,MT-ND5,778
FDX2,RFK,803
FDX2,BOLA3,900
FDX2,CIAO3,740
FDX2,NDUFAB1,860
FDX2,NDUFV2,764
FDX2,GLRX3,833
FDX2,NFU1,846
FDX2,BOLA2B,743
FDX2,COQ6,745
FDX2,MT-ND4,887
FDX2,MT-ND3,899
FDX2,ISCU,976
FDX2,PDXK,805
FDX2,LYRM4,953
FDX2,NDUFS2,906
FDX2,FDXR,988
FDX2,NDUFS8,916
FDX2,CYP11A1,709
FDX2,IBA57,805
FDX2,NFS1,962
FDX2,FXN,878
FDX2,NDUFV1,810
FDX2,METAP1D,719
FDX2,MT-ND4L,818
FDX2,ISCA2,856
FDX2,HSCB,727
FDX2,MT-ND1,878
FDX2,NDUFS3,890
FDX2,ISCA1,852
FDX2,BOLA2,753
FDX2,UQCRFS1,705
FDX2,MT-ND2,778
DDX60,XAF1,850
DDX60,MX1,828
DDX60,DHX36,732
DDX60,OAS1,933
DDX60,STAT1,783
DDX60,IFIT2,899
DDX60,IFI44L,899
DDX60,DHX58,902
DDX60,CMPK2,889
DDX60,RTP4,801
DDX60,PARP9,883
DDX60,PARP12,840
DDX60,EPSTI1,795
DDX60,OAS2,907
DDX60,TRIM22,762
DDX60,IFIT5,832
DDX60,ISG15,939
DDX60,USP18,790
DDX60,HERC5,874
DDX60,IFIH1,987
DDX60,FAU,931
DDX60,SAMD9L,872
DDX60,IFI44,919
DDX60,IFI35,776
DDX60,RSAD2,911
DDX60,DDX60L,773
DDX60,IFIT1,944
DDX60,SAMD9,893
DDX60,DHX29,715
DDX60,HERC6,902
DDX60,DDX58,992
DDX60,IFI6,821
DDX60,IFIT3,936
DDX60,EIF2AK2,701
DDX60,OAS3,890
DDX60,OASL,888
DDX60,IRF7,745
DRD1,ADCYAP1,921
DRD1,TMTC1,920
DRD1,GNAQ,939
DRD1,GRIA1,740
DRD1,GIP,900
DRD1,DNAJC14,791
DRD1,GNB1,927
DRD1,FSHB,907
DRD1,RDM1,780
DRD1,GRIN2A,772
DRD1,NPPA,909
DRD1,ARRB2,800
DRD1,TSHB,919
DRD1,GNAS,994
DRD1,POMC,938
DRD1,HRH3,782
DRD1,SLC6A4,763
DRD1,CALY,952
DRD1,GNAL,984
DRD1,BDNF,795
DRD1,CHRNA4,709
DRD1,COMT,715
DRD1,GNG2,834
DRD1,IGHV3-16,800
DRD1,SLC6A3,906
DRD1,DRD3,801
DRD1,DRD5,818
DRD1,PPP1R1B,841
DRD1,DLG4,735
DRD1,GCG,913
DRD1,ADORA1,702
DRD1,VIP,933
PDZD4,BCAM,749
ZDHHC16,ABL1,828
IGSF11,VSIR,972
GAP43,MARCKS,726
GAP43,SNAP25,819
GAP43,FN1,739
GAP43,STMN2,724
GAP43,NGF,904
GAP43,BDNF,748
GAP43,OMP,769
GAP43,MAPT,772
GAP43,CALML4,987
GAP43,MBP,718
GAP43,SYN2,741
GAP43,LYPLA2,818
GAP43,CALML6,987
GAP43,CALML3,987
GAP43,CALML5,987
GAP43,SYN1,905
GAP43,NTRK1,737
GAP43,CALM3,987
GAP43,NCAM1,831
GAP43,MAP2,821
GAP43,NRGN,840
GAP43,SYT1,735
GAP43,BASP1,895
GAP43,GFAP,716
GAP43,SYP,874
ERGIC1,LMAN1,875
ERGIC1,GTPBP3,931
ERGIC1,SURF2,714
ERGIC1,SURF4,943
PSMC3IP,RAD51,908
PSMC3IP,BRCA1,786
PSMC3IP,PSMC3,773
PSMC3IP,DMC1,786
PSMC3IP,MND1,999
PPAN-P2RY11,BRIX1,747
PPAN-P2RY11,P2RX1,842
PPAN-P2RY11,P2RX6,748
PPAN-P2RY11,GTPBP4,780
PPAN-P2RY11,EIF3G,857
PPAN-P2RY11,P2RX4,740
PPAN-P2RY11,WDR74,836
PPAN-P2RY11,CEBPZ,822
PPAN-P2RY11,RSL24D1,791
PPAN-P2RY11,WDR36,700
PPAN-P2RY11,P2RX3,756
PPAN-P2RY11,RPF1,827
PPAN-P2RY11,NOL10,761
PPAN-P2RY11,RPF2,831
PPAN-P2RY11,DDX56,771
PPAN-P2RY11,NOC2L,791
PPAN-P2RY11,RRP1B,739
PPAN-P2RY11,UTP18,731
PPAN-P2RY11,NOP2,755
PPAN-P2RY11,PES1,864
PPAN-P2RY11,NOP53,718
PPAN-P2RY11,PUM3,728
PPAN-P2RY11,RRP1,701
PPAN-P2RY11,RRP15,858
PPAN-P2RY11,DDX27,805
PPAN-P2RY11,EBNA1BP2,820
PPAN-P2RY11,GNL2,706
PPAN-P2RY11,P2RX5,787
PPAN-P2RY11,DDX54,727
PPAN-P2RY11,NIFK,841
PPAN-P2RY11,MRTO4,744
PPAN-P2RY11,P2RX2,738
PPAN-P2RY11,UTP14A,756
PPAN-P2RY11,RRS1,748
PPAN-P2RY11,RSL1D1,839
PPAN-P2RY11,BYSL,732
PPAN-P2RY11,P2RY13,881
PPAN-P2RY11,BOP1,852
PPAN-P2RY11,RBM28,843
PPAN-P2RY11,MAK16,788
PPAN-P2RY11,KRR1,731
PPAN-P2RY11,WDR46,740
PPAN-P2RY11,SURF6,870
PPP6R3,NFKBIE,750
PPP6R3,PPP6R1,917
PPP6R3,SF3B1,889
PPP6R3,ANKRD44,903
PPP6R3,PPP2CA,829
PPP6R3,ANKRD28,983
PPP6R3,PPP6C,999
PPP6R3,ANKRD52,830
SLC35B2,SLC35D1,879
SLC35B2,B4GALT7,747
SLC35B2,EXT2,743
SLC35B2,SLC35D2,833
SLC35B2,B3GAT3,810
SLC35B2,EXTL3,704
SLC35B2,SLC35D3,848
SLC35B2,RPL15,837
SLC35B2,TPST2,725
SLC35B2,SULT4A1,923
NDUFA4L2,NDUFS3,726
NDUFA4L2,NDUFB9,824
NDUFA4L2,UQCRHL,835
NDUFA4L2,UQCRFS1,784
NDUFA4L2,NDUFA4,904
NDUFA4L2,NDUFA13,746
NDUFA4L2,NDUFB5,805
NDUFA4L2,COX6C,856
NDUFA4L2,NDUFS4,709
NDUFA4L2,NDUFA7,804
NDUFA4L2,ATP5PD,711
NDUFA4L2,NDUFA1,710
NDUFA4L2,COX7B2,710
NDUFA4L2,NDUFB7,726
NDUFA4L2,COX4I2,836
NDUFA4L2,COX4I1,766
NDUFA4L2,COX5A,759
NDUFA4L2,NDUFB8,821
NDUFA4L2,NDUFA6,774
NDUFA4L2,NDUFS8,736
NDUFA4L2,COX7A2,777
NDUFA4L2,NDUFB4,767
NDUFA4L2,NDUFA5,794
NDUFA4L2,COX7C,841
NDUFA4L2,ATP5PF,828
NDUFA4L2,UQCRH,819
NDUFA4L2,NDUFA12,917
NDUFA4L2,UQCRB,849
NDUFA4L2,UQCR10,883
NDUFA4L2,NDUFS2,711
NDUFA4L2,NDUFA2,741
NDUFA4L2,COX8A,717
NDUFA4L2,UQCR11,899
SIDT1,UNC119,780
SIDT1,DICER1,733
CFAP44,CFAP69,800
CFAP44,DNAH1,784
CFAP44,QRICH2,808
CFAP44,CFAP70,722
SUCLG1,FH,926
SUCLG1,GNA12,717
SUCLG1,ME3,730
SUCLG1,ATP5F1B,733
SUCLG1,IDH3A,902
SUCLG1,DGUOK,878
SUCLG1,HMGCL,899
SUCLG1,TXNRD1,713
SUCLG1,RNF138,710
SUCLG1,NDUFB5,800
SUCLG1,RGS13,716
SUCLG1,ACAT2,885
SUCLG1,IDH1,856
SUCLG1,LDHAL6A,740
SUCLG1,ATP5PO,775
SUCLG1,NDUFS1,752
SUCLG1,RGS6,711
SUCLG1,BCKDHB,833
SUCLG1,NDUFV2,820
SUCLG1,ACACB,831
SUCLG1,HMGCS2,866
SUCLG1,HADHB,940
SUCLG1,COX5A,724
SUCLG1,ETFB,898
SUCLG1,SDHB,999
SUCLG1,TXNRD2,714
SUCLG1,RGS11,717
SUCLG1,MMUT,940
SUCLG1,PDHX,936
SUCLG1,GNA13,718
SUCLG1,SDHA,999
SUCLG1,ACLY,991
SUCLG1,HMGCLL1,860
SUCLG1,ATP5F1D,840
SUCLG1,POLG,728
SUCLG1,TUFM,765
SUCLG1,NDUFA9,774
SUCLG1,PDHB,821
SUCLG1,IREB2,832
SUCLG1,SDHC,999
SUCLG1,RGS4,739
SUCLG1,RNF125,710
SUCLG1,ATP5F1C,934
SUCLG1,ACAT1,907
SUCLG1,ACAA2,912
SUCLG1,TWNK,736
SUCLG1,ACOT12,819
SUCLG1,ATP5F1A,853
SUCLG1,GSR,720
SUCLG1,DBT,956
SUCLG1,NDUFS3,930
SUCLG1,GNA11,733
SUCLG1,LDHA,790
SUCLG1,LDHAL6B,743
SUCLG1,SOD2,844
SUCLG1,GNAI1,809
SUCLG1,NDUFV1,836
SUCLG1,ACAA1,908
SUCLG1,IDH3B,931
SUCLG1,ECHS1,719
SUCLG1,SUCLG2,999
SUCLG1,ACSS2,859
SUCLG1,UQCRFS1,752
SUCLG1,DHTKD1,950
SUCLG1,PDHA1,830
SUCLG1,GNAO1,737
SUCLG1,MDH2,947
SUCLG1,RGS17,703
SUCLG1,SUCLA2,999
SUCLG1,GNAS,773
SUCLG1,CYC1,827
SUCLG1,BCKDHA,775
SUCLG1,UQCRC2,866
SUCLG1,MDH1B,792
SUCLG1,IDH2,878
SUCLG1,ME1,732
SUCLG1,ME2,745
SUCLG1,HMGCS1,851
SUCLG1,DLST,995
SUCLG1,RGS12,720
SUCLG1,ACO2,929
SUCLG1,RGS18,760
SUCLG1,ETFA,956
SUCLG1,RRM2B,776
SUCLG1,TXNRD3,712
SUCLG1,DLD,947
SUCLG1,RGS20,728
SUCLG1,ACO1,902
SUCLG1,NDUFA10,836
SUCLG1,IDH3G,900
SUCLG1,DLAT,990
SUCLG1,OGDHL,986
SUCLG1,OXCT1,737
SUCLG1,GNAQ,848
SUCLG1,ACACA,844
SUCLG1,OGDH,997
SUCLG1,GNAZ,725
SUCLG1,SOD2-2,822
SUCLG1,SDHD,988
SUCLG1,CS,929
SUCLG1,RGS7,797
SUCLG1,NT5C2,703
SUCLG1,RGS21,728
SUCLG1,ACSS1,855
SUCLG1,NDUFS2,916
SUCLG1,RGS19,710
SUCLG1,UEVLD,715
SUCLG1,LDHC,736
SUCLG1,TSFM,818
SUCLG1,MPV17,829
MAGEA12,CTAG1B,767
MAGEA12,MAGEA6,999
MAGEA12,MAGEA2,776
MAGEA12,MAGEA1,791
MAGEA12,CSAG1,999
MAGEA12,MAGEA3,999
REG3A,DEFA6,902
REG3A,REG3G,894
REG3A,DEFA5,916
REG3A,REG1B,875
REG3A,REG1A,938
CNP,MBP,907
CNP,MAG,878
CNP,TTC25,748
CNP,GALC,758
CNP,PLP1,847
CNP,OLIG1,744
CNP,MOG,835
CNP,GFAP,883
CNP,RBFOX3,719
CNP,MOBP,741
CNP,NDUFB7,705
CNP,PDGFRA,701
CNP,DNAJC7,768
CNP,OLIG2,835
MRPL19,MRPL41,998
MRPL19,NPSR1,910
MRPL19,PDCD11,997
MRPL19,POLR1B,829
MRPL19,MRPL40,997
MRPL19,MRPL15,983
MRPL19,ACO2,914
MRPL19,MRPL22,999
MRPL19,RPLP0,990
MRPL19,OXA1L,869
MRPL19,AURKAIP1,846
MRPL19,HDDC3,948
MRPL19,DCDC2,704
MRPL19,C12orf65,935
MRPL19,EFL1,929
MRPL19,MRPS17,867
MRPL19,MTIF2,983
MRPL19,DROSHA,846
MRPL19,OTUD3,867
MRPL19,H7C0C1_HUMAN,729
MRPL19,EIF5A,880
MRPL19,MRPL16,998
MRPL19,RPS13,970
MRPL19,SMKR1,908
MRPL19,MRPL24,997
MRPL19,CUL7,976
MRPL19,MRPL30,992
MRPL19,GCFC2,785
MRPL19,ENSP00000499200,823
MRPL19,RPS3,998
MRPL19,MRPS2,993
MRPL19,MRPL28,970
MRPL19,RPL3L,968
MRPL19,MRRF,996
MRPL19,FRRS1L,873
MRPL19,MRPL10,990
MRPL19,RPL12,909
MRPL19,EFTUD2,928
MRPL19,RPS14,970
MRPL19,MRPL38,993
MRPL19,POLR3B,826
MRPL19,RPS15A,825
MRPL19,ABCF2-2,766
MRPL19,MRPS21,910
MRPL19,PPP1R26,964
MRPL19,RPS9,993
MRPL19,MRPS5,998
MRPL19,MALSU1,997
MRPL19,HMGN4,910
MRPL19,ARL6IP1,831
MRPL19,MRPS35,996
MRPL19,MRM3,841
MRPL19,MAPK9,785
MRPL19,MTRES1,837
MRPL19,RPL17-C18orf32,968
MRPL19,RPL10L,887
MRPL19,RPL13A,975
MRPL19,MTG1,884
MRPL19,MRM2,855
MRPL19,SOD2,815
MRPL19,RPS23,985
MRPL19,MRPL1,998
MRPL19,DAP3,995
MRPL19,MRPL20,999
MRPL19,MRPL43,995
MRPL19,GFM1,987
MRPL19,PEBP1,835
MRPL19,EIF5AL1,878
MRPL19,EEF2,927
MRPL19,TSFM,956
MRPL19,LYRM7,794
MRPL19,MTERF4,839
MRPL19,HMGN2,909
MRPL19,MRPS18B,895
MRPL19,MRPL42,953
MRPL19,MRPL46,995
MRPL19,DICER1,841
MRPL19,MRPL48,848
MRPL19,MRPS14,998
MRPL19,SEC61A2,887
MRPL19,MRPL47,999
MRPL19,MRPS7,995
MRPL19,FANCE,971
MRPL19,RPS29,950
MRPL19,MRPS15,999
MRPL19,HMGN1,910
MRPL19,CHCHD1,885
MRPL19,SRP54,946
MRPL19,H3BN98_HUMAN,823
MRPL19,RPS11,999
MRPL19,MRNIP,969
MRPL19,ENSP00000387111,904
MRPL19,BTBD9,781
MRPL19,MRPL23,998
MRPL19,MRPL34,994
MRPL19,HSPBP1,888
MRPL19,MRPS18C,973
MRPL19,LOC107987373,959
MRPL19,SOD2-2,815
MRPL19,EIF5B,834
MRPL19,ACO1,721
MRPL19,MAPK8,787
MRPL19,PNPT1,712
MRPL19,RPL3,968
MRPL19,MRPL9,999
MRPL19,PSMG1,860
MRPL19,MRPL52,937
MRPL19,FLT3LG,971
MRPL19,GUF1,886
MRPL19,MRPL27,999
MRPL19,SPDYE14,823
MRPL19,MRPS34,865
MRPL19,MRPL58,998
MRPL19,MRPS10,999
MRPL19,MED1,981
MRPL19,MRPS31,856
MRPL19,MRPL12,999
MRPL19,RPL10A,971
MRPL19,GTPBP6,982
MRPL19,NDUFAB1,967
MRPL19,TEX48,910
MRPL19,RPL8,968
MRPL19,MRPL21,999
MRPL19,MRPS33,841
MRPL19,MRPS9,999
MRPL19,MRPS25,993
MRPL19,RPS20,981
MRPL19,MRPL39,982
MRPL19,RPL17,969
MRPL19,RPL23A,999
MRPL19,MRPL17,999
MRPL19,PDF,943
MRPL19,MTG2,913
MRPL19,RPS2,966
MRPL19,RPS15,996
MRPL19,MRPS24,852
MRPL19,MRPL50,981
MRPL19,MRPL51,946
MRPL19,CCDC105,969
MRPL19,MRPS6,999
MRPL19,RPL26,950
MRPL19,ATP5PO,738
MRPL19,ABCF2,770
MRPL19,MRPS23,849
MRPL19,HIBCH,953
MRPL19,MRPS28,880
MRPL19,AFG3L2,834
MRPL19,ABCF1,796
MRPL19,EIF5A2,879
MRPL19,MRPL18,974
MRPL19,GFM2,933
MRPL19,CD74,969
MRPL19,SEC61A1,890
MRPL19,MRPL36,999
MRPL19,SPG7,825
MRPL19,RSAD1,950
MRPL19,POLR2C,919
MRPL19,RPL4,969
MRPL19,IFI44L,782
MRPL19,ABCF3,770
MRPL19,MRPS18A,983
MRPL19,POLR1C,919
MRPL19,SPDYE8P,823
MRPL19,PUM1,721
MRPL19,MRPS22,934
MRPL19,RPS5,970
MRPL19,PEBP4,820
MRPL19,H0YIJ7_HUMAN,899
MRPL19,MRPL33,999
MRPL19,RPL26L1,951
MRPL19,POLR2B,828
MRPL19,RPL23,999
MRPL19,RPL7L1,912
MRPL19,SPDYE9P,823
MRPL19,REELD1,873
MRPL19,CXorf66,908
MRPL19,ENSP00000498801,823
MRPL19,MRPL45,964
MRPL19,MRPS16,999
MRPL19,PTCD3,859
MRPL19,MRPL37,937
MRPL19,MIEF1-2,811
MRPL19,MRPL49,997
MRPL19,RPSA,910
MRPL19,RPL35,999
MRPL19,RPS16,969
MRPL19,GTPBP10,902
MRPL19,MRPS26,875
MRPL19,RPL5,997
MRPL19,MTRF1L,704
MRPL19,RPS18,999
MRPL19,MRPL54,966
MRPL19,RPL10,888
MRPL19,SIL1,890
MRPL19,TP53I13,811
MRPL19,MRPL3,999
MRPL19,SPDYE11,823
MRPL19,IREB2,711
MRPL19,POLR2F,726
MRPL19,DDX28,823
MRPL19,MRPS12,998
MRPL19,RPL11,998
MRPL19,TUFM,999
MRPL19,MRPL44,998
MRPL19,H3BNC9_HUMAN,848
MRPL19,GADD45GIP1,966
MRPL19,MRPL11,999
MRPL19,hCG_1984214,859
MRPL19,NSUN4,829
MRPL19,MRPS30,977
MRPL19,RPL9,981
MRPL19,RPL7,913
MRPL19,MRPL35,873
MRPL19,DNAAF4,730
MRPL19,KIAA0319,727
MRPL19,IMP3,982
MRPL19,MRPL53,902
MRPL19,MRPL57,906
MRPL19,MRPL32,999
MRPL19,MRPS27,928
MRPL19,MRPL55,909
MRPL19,MRPL2,997
MRPL19,MRPL4,999
MRPL19,MRPL13,999
MRPL19,MRTO4,982
MRPL19,MRPL14,971
MRPL19,MRPS11,999
EVA1A,ATG16L1,720
HMMR,ASPM,928
HMMR,CENPA,870
HMMR,MCM10,727
HMMR,MELK,884
HMMR,RACGAP1,791
HMMR,CDK1,931
HMMR,DEPDC1,907
HMMR,DEPDC1B,812
HMMR,NUSAP1,896
HMMR,SPAG5,701
HMMR,UBE2C,896
HMMR,ZWINT,891
HMMR,SMC4,762
HMMR,HYAL2,868
HMMR,LYVE1,853
HMMR,PARPBP,776
HMMR,HAS2,717
HMMR,OIP5,895
HMMR,ECT2,789
HMMR,HJURP,878
HMMR,CCNA2,921
HMMR,PLK4,745
HMMR,TPX2,979
HMMR,MAD2L1,801
HMMR,KIF23,889
HMMR,KIF20A,909
HMMR,CENPE,926
HMMR,STAB2,849
HMMR,CDCA2,837
HMMR,CDCA8,864
HMMR,CKAP2L,812
HMMR,NCAPG2,725
HMMR,KIF4A,877
HMMR,PRC1,833
HMMR,CCNB2,888
HMMR,CDKN3,833
HMMR,PCLAF,754
HMMR,CD44,995
HMMR,RAD51AP1,852
HMMR,CDC20,882
HMMR,DZIP1,773
HMMR,CENPF,927
HMMR,AURKA,970
HMMR,BRCA1,964
HMMR,CCNB1,942
HMMR,BUB1,909
HMMR,MORN4,706
HMMR,RRM2,807
HMMR,CKS2,716
HMMR,PTTG1,861
HMMR,NDC80,835
HMMR,CDCA5,831
HMMR,CEP55,926
HMMR,TTK,881
HMMR,BACH1,881
HMMR,NUF2,886
HMMR,BIRC5,882
HMMR,TOP2A,902
HMMR,KIF2C,868
HMMR,DLGAP5,999
HMMR,CDC25C,720
HMMR,BRCA2,929
HMMR,BUB1B,882
HMMR,KIF15,901
HMMR,NCAPG,909
HMMR,PBK,893
HMMR,MND1,785
HMMR,CDC45,748
HMMR,SPC25,804
HMMR,NEK2,870
HMMR,CDCA3,861
HMMR,KIF11,928
HMMR,ANLN,880
HMMR,FAM83D,956
HMMR,AURKB,760
HMMR,FOXM1,805
HMMR,CSNK1A1,798
HMMR,KIF14,853
HMMR,TRIP13,763
HMMR,MKI67,896
HMMR,SKA3,870
TAGLN3,LIM2,771
TAGLN3,WDR90,779
JUP,CDH23,736
JUP,EGFR,847
JUP,TMEM43,913
JUP,CTNND1,901
JUP,CTNNA2,921
JUP,PKP1,946
JUP,CTNNA3,917
JUP,DSG1,981
JUP,CCDC130,994
JUP,PKP4,767
JUP,CDH15,795
JUP,EVPL,803
JUP,CDH5,893
JUP,CTNNA1,991
JUP,ITGB4,725
JUP,CTNNB1,978
JUP,DCHS1,743
JUP,RAB8B,771
JUP,ERBB2,717
JUP,CDH11,803
JUP,CDH7,748
JUP,TCF7L1,958
JUP,CDH3,847
JUP,TCF4,873
JUP,LEF1,971
JUP,APC2,901
JUP,DSC3,974
JUP,DSG3,828
JUP,DSC2,981
JUP,TCF7L2,972
JUP,TCF7,975
JUP,TGFB3,858
JUP,CDH4,776
JUP,GJA1,761
JUP,PPL,779
JUP,PKP2,991
JUP,CDH2,975
JUP,DSG2,997
JUP,DSC1,913
JUP,DSP,999
JUP,RYR2,804
JUP,CDH17,801
JUP,CDH1,999
JUP,APC,980
JUP,PKP3,851
JUP,CDH8,799
SYT12,CCDC62,720
PTTG1,TTK,835
PTTG1,CENPW,748
PTTG1,NUF2,810
PTTG1,BIRC5,926
PTTG1,KIF2C,875
PTTG1,TOP2A,942
PTTG1,ANAPC11,920
PTTG1,ANAPC13,780
PTTG1,RRM2,821
PTTG1,CDCA5,829
PTTG1,NDC80,833
PTTG1,CKS2,888
PTTG1,RAD21,789
PTTG1,CEP55,892
PTTG1,ESPL1,999
PTTG1,CDC16,806
PTTG1,PTTG1IP,893
PTTG1,CDC20,999
PTTG1,CCNB1,984
PTTG1,AURKA,967
PTTG1,CENPF,827
PTTG1,ANAPC4,735
PTTG1,HMMR,861
PTTG1,BUB1,955
PTTG1,KIF4A,786
PTTG1,PRC1,846
PTTG1,CCNB2,970
PTTG1,PCLAF,870
PTTG1,ANAPC5,800
PTTG1,CDKN3,840
PTTG1,TP53,775
PTTG1,FOXM1,745
